team_api_id,favored,favored_cutoff,team_long_name,team_short_name,id,team_fifa_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
9772,234,201-300,SL Benfica,BEN,165,234,2014-09-19 00:00:00,70,Fast,55.0,Normal,53,Mixed,Organised,65,Normal,66,Normal,54,Normal,Organised,60,Medium,57,Press,54,Normal,Cover
9772,234,201-300,SL Benfica,BEN,166,234,2015-09-10 00:00:00,69,Fast,55.0,Normal,53,Mixed,Organised,65,Normal,66,Normal,54,Normal,Organised,60,Medium,57,Press,54,Normal,Cover
9875,229,201-300,Napoli,NAP,1205,48,2010-02-22 00:00:00,70,Fast,,Little,30,Short,Free Form,30,Safe,35,Normal,70,Lots,Free Form,50,Medium,70,Double,45,Normal,Cover
9875,229,201-300,Napoli,NAP,1206,48,2011-02-22 00:00:00,50,Balanced,,Little,35,Mixed,Free Form,65,Normal,65,Normal,50,Normal,Organised,50,Medium,70,Double,45,Normal,Cover
9875,229,201-300,Napoli,NAP,1207,48,2012-02-22 00:00:00,60,Balanced,,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover
9875,229,201-300,Napoli,NAP,1208,48,2013-09-20 00:00:00,68,Fast,,Little,52,Mixed,Organised,68,Risky,69,Lots,53,Normal,Organised,44,Medium,57,Press,53,Normal,Offside Trap
9875,229,201-300,Napoli,NAP,1209,48,2014-09-19 00:00:00,72,Fast,74.0,Lots,34,Mixed,Organised,76,Risky,66,Normal,73,Lots,Organised,61,Medium,59,Press,39,Normal,Cover
9875,229,201-300,Napoli,NAP,1210,48,2015-09-10 00:00:00,53,Balanced,70.0,Lots,37,Mixed,Organised,68,Risky,54,Normal,67,Lots,Organised,47,Medium,57,Press,53,Normal,Offside Trap
8639,228,201-300,LOSC Lille,LIL,737,65,2010-02-22 00:00:00,70,Fast,,Little,60,Mixed,Organised,50,Normal,45,Normal,55,Normal,Organised,55,Medium,70,Double,55,Normal,Cover
8639,228,201-300,LOSC Lille,LIL,738,65,2011-02-22 00:00:00,65,Balanced,,Little,65,Mixed,Organised,50,Normal,80,Lots,50,Normal,Organised,55,Medium,55,Press,35,Normal,Cover
8639,228,201-300,LOSC Lille,LIL,739,65,2012-02-22 00:00:00,34,Balanced,,Little,23,Short,Organised,63,Normal,52,Normal,49,Normal,Free Form,58,Medium,56,Press,48,Normal,Cover
8639,228,201-300,LOSC Lille,LIL,740,65,2013-09-20 00:00:00,34,Balanced,,Little,42,Mixed,Organised,63,Normal,52,Normal,49,Normal,Organised,47,Medium,42,Press,48,Normal,Cover
8639,228,201-300,LOSC Lille,LIL,741,65,2014-09-19 00:00:00,45,Balanced,65.0,Normal,42,Mixed,Organised,68,Risky,52,Normal,49,Normal,Organised,59,Medium,42,Press,48,Normal,Cover
8639,228,201-300,LOSC Lille,LIL,742,65,2015-09-10 00:00:00,45,Balanced,36.0,Normal,43,Mixed,Organised,68,Risky,52,Normal,64,Normal,Organised,59,Medium,42,Press,48,Normal,Cover
8586,224,201-300,Tottenham Hotspur,TOT,1276,18,2010-02-22 00:00:00,70,Fast,,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover
8586,224,201-300,Tottenham Hotspur,TOT,1277,18,2011-02-22 00:00:00,60,Balanced,,Little,55,Mixed,Free Form,70,Risky,70,Lots,70,Lots,Organised,30,Deep,40,Press,60,Normal,Cover
8586,224,201-300,Tottenham Hotspur,TOT,1278,18,2012-02-22 00:00:00,44,Balanced,,Little,47,Mixed,Organised,52,Normal,63,Normal,61,Normal,Organised,43,Medium,44,Press,51,Normal,Cover
8586,224,201-300,Tottenham Hotspur,TOT,1279,18,2013-09-20 00:00:00,42,Balanced,,Little,46,Mixed,Organised,45,Normal,58,Normal,68,Lots,Organised,63,Medium,61,Press,57,Normal,Cover
8586,224,201-300,Tottenham Hotspur,TOT,1280,18,2014-09-19 00:00:00,41,Balanced,35.0,Normal,38,Mixed,Organised,41,Normal,59,Normal,62,Normal,Organised,58,Medium,51,Press,56,Normal,Cover
8586,224,201-300,Tottenham Hotspur,TOT,1281,18,2015-09-10 00:00:00,47,Balanced,46.0,Normal,40,Mixed,Organised,41,Normal,41,Normal,63,Normal,Organised,63,Medium,54,Press,56,Normal,Cover
10267,220,201-300,Valencia CF,VAL,1308,461,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Free Form,55,Normal,60,Normal,70,Lots,Organised,55,Medium,60,Press,60,Normal,Offside Trap
10267,220,201-300,Valencia CF,VAL,1309,461,2011-02-22 00:00:00,41,Balanced,,Little,40,Mixed,Organised,56,Normal,55,Normal,64,Normal,Free Form,40,Medium,48,Press,54,Normal,Cover
10267,220,201-300,Valencia CF,VAL,1310,461,2012-02-22 00:00:00,20,Slow,,Little,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover
10267,220,201-300,Valencia CF,VAL,1311,461,2013-09-20 00:00:00,20,Slow,,Little,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover
10267,220,201-300,Valencia CF,VAL,1312,461,2014-09-19 00:00:00,30,Slow,45.0,Normal,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover
10267,220,201-300,Valencia CF,VAL,1313,461,2015-09-10 00:00:00,35,Balanced,46.0,Normal,35,Mixed,Organised,37,Normal,51,Normal,58,Normal,Organised,49,Medium,45,Press,53,Normal,Cover
8302,217,201-300,Sevilla FC,SEV,1157,481,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,60,Medium,70,Double,65,Normal,Offside Trap
8302,217,201-300,Sevilla FC,SEV,1158,481,2011-02-22 00:00:00,68,Fast,,Little,58,Mixed,Free Form,68,Risky,67,Lots,71,Lots,Free Form,57,Medium,58,Press,68,Wide,Cover
8302,217,201-300,Sevilla FC,SEV,1159,481,2012-02-22 00:00:00,61,Balanced,,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover
8302,217,201-300,Sevilla FC,SEV,1160,481,2013-09-20 00:00:00,65,Balanced,,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover
8302,217,201-300,Sevilla FC,SEV,1161,481,2014-09-19 00:00:00,65,Balanced,53.0,Normal,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover
8302,217,201-300,Sevilla FC,SEV,1162,481,2015-09-10 00:00:00,53,Balanced,53.0,Normal,53,Mixed,Organised,53,Normal,52,Normal,60,Normal,Organised,42,Medium,48,Press,59,Normal,Cover
8611,216,201-300,FC Twente,TWE,1293,1908,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,40,Normal,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
8611,216,201-300,FC Twente,TWE,1294,1908,2011-02-22 00:00:00,55,Balanced,,Little,55,Mixed,Free Form,63,Normal,62,Normal,47,Normal,Free Form,61,Medium,59,Press,54,Normal,Cover
8611,216,201-300,FC Twente,TWE,1295,1908,2012-02-22 00:00:00,25,Slow,,Little,28,Short,Organised,44,Normal,68,Lots,37,Normal,Organised,62,Medium,68,Double,67,Wide,Cover
8611,216,201-300,FC Twente,TWE,1296,1908,2013-09-20 00:00:00,35,Balanced,,Little,38,Mixed,Organised,44,Normal,50,Normal,41,Normal,Free Form,34,Medium,44,Press,54,Normal,Cover
8611,216,201-300,FC Twente,TWE,1297,1908,2014-09-19 00:00:00,38,Balanced,39.0,Normal,34,Mixed,Organised,63,Normal,65,Normal,37,Normal,Organised,44,Medium,41,Press,55,Normal,Cover
8611,216,201-300,FC Twente,TWE,1298,1908,2015-09-10 00:00:00,48,Balanced,40.0,Normal,43,Mixed,Organised,43,Normal,58,Normal,39,Normal,Organised,44,Medium,41,Press,55,Normal,Cover
9768,216,201-300,Sporting CP,SCP,1193,237,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,55,Normal,60,Normal,55,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
9768,216,201-300,Sporting CP,SCP,1194,237,2011-02-22 00:00:00,50,Balanced,,Little,35,Mixed,Organised,65,Normal,65,Normal,35,Normal,Organised,55,Medium,45,Press,50,Normal,Cover
9768,216,201-300,Sporting CP,SCP,1195,237,2012-02-22 00:00:00,53,Balanced,,Little,56,Mixed,Organised,67,Risky,68,Lots,69,Lots,Organised,52,Medium,49,Press,54,Normal,Cover
9768,216,201-300,Sporting CP,SCP,1196,237,2013-09-20 00:00:00,53,Balanced,,Little,56,Mixed,Organised,67,Risky,68,Lots,60,Normal,Free Form,52,Medium,49,Press,54,Normal,Cover
9768,216,201-300,Sporting CP,SCP,1197,237,2014-09-19 00:00:00,55,Balanced,65.0,Normal,56,Mixed,Organised,42,Normal,50,Normal,55,Normal,Organised,60,Medium,60,Press,54,Normal,Cover
9768,216,201-300,Sporting CP,SCP,1198,237,2015-09-10 00:00:00,57,Balanced,65.0,Normal,56,Mixed,Organised,42,Normal,50,Normal,55,Normal,Organised,60,Medium,60,Press,54,Normal,Cover
8178,212,201-300,Bayer 04 Leverkusen,LEV,137,32,2010-02-22 00:00:00,70,Fast,,Little,30,Short,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,60,Press,70,Wide,Cover
8178,212,201-300,Bayer 04 Leverkusen,LEV,138,32,2011-02-22 00:00:00,67,Fast,,Little,38,Mixed,Organised,51,Normal,47,Normal,55,Normal,Organised,57,Medium,39,Press,51,Normal,Cover
8178,212,201-300,Bayer 04 Leverkusen,LEV,139,32,2012-02-22 00:00:00,58,Balanced,,Little,55,Mixed,Organised,52,Normal,55,Normal,56,Normal,Organised,50,Medium,42,Press,47,Normal,Cover
8178,212,201-300,Bayer 04 Leverkusen,LEV,140,32,2013-09-20 00:00:00,64,Balanced,,Little,55,Mixed,Organised,52,Normal,54,Normal,37,Normal,Organised,58,Medium,38,Press,47,Normal,Cover
8178,212,201-300,Bayer 04 Leverkusen,LEV,141,32,2014-09-19 00:00:00,69,Fast,30.0,Little,55,Mixed,Organised,52,Normal,55,Normal,39,Normal,Organised,50,Medium,46,Press,54,Normal,Cover
8178,212,201-300,Bayer 04 Leverkusen,LEV,142,32,2015-09-10 00:00:00,73,Fast,29.0,Little,55,Mixed,Organised,77,Risky,54,Normal,61,Normal,Organised,61,Medium,72,Double,50,Normal,Cover
10235,209,201-300,Feyenoord,FEY,452,246,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,44,Normal,41,Normal,46,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
10235,209,201-300,Feyenoord,FEY,453,246,2011-02-22 00:00:00,47,Balanced,,Little,53,Mixed,Free Form,43,Normal,33,Little,32,Little,Organised,48,Medium,59,Press,53,Normal,Cover
10235,209,201-300,Feyenoord,FEY,454,246,2012-02-22 00:00:00,38,Balanced,,Little,34,Mixed,Organised,60,Normal,44,Normal,50,Normal,Organised,43,Medium,43,Press,54,Normal,Cover
10235,209,201-300,Feyenoord,FEY,455,246,2013-09-20 00:00:00,44,Balanced,,Little,44,Mixed,Organised,48,Normal,62,Normal,50,Normal,Organised,43,Medium,43,Press,40,Normal,Cover
10235,209,201-300,Feyenoord,FEY,456,246,2014-09-19 00:00:00,54,Balanced,40.0,Normal,60,Mixed,Organised,48,Normal,67,Lots,50,Normal,Organised,43,Medium,43,Press,40,Normal,Cover
10235,209,201-300,Feyenoord,FEY,457,246,2015-09-10 00:00:00,50,Balanced,33.0,Little,48,Mixed,Organised,48,Normal,67,Lots,31,Little,Organised,43,Medium,46,Press,40,Normal,Cover
8535,204,201-300,Fiorentina,FIO,458,110374,2010-02-22 00:00:00,67,Fast,,Little,30,Short,Free Form,50,Normal,60,Normal,60,Normal,Free Form,45,Medium,30,Contain,60,Normal,Offside Trap
8535,204,201-300,Fiorentina,FIO,459,110374,2011-02-22 00:00:00,49,Balanced,,Little,50,Mixed,Organised,50,Normal,60,Normal,60,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap
8535,204,201-300,Fiorentina,FIO,460,110374,2012-02-22 00:00:00,45,Balanced,,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
8535,204,201-300,Fiorentina,FIO,461,110374,2013-09-20 00:00:00,53,Balanced,,Little,51,Mixed,Organised,64,Normal,51,Normal,53,Normal,Organised,47,Medium,47,Press,51,Normal,Cover
8535,204,201-300,Fiorentina,FIO,462,110374,2014-09-19 00:00:00,34,Balanced,54.0,Normal,33,Short,Organised,68,Risky,51,Normal,53,Normal,Organised,58,Medium,59,Press,67,Wide,Cover
8535,204,201-300,Fiorentina,FIO,463,110374,2015-09-10 00:00:00,34,Balanced,54.0,Normal,33,Short,Organised,68,Risky,51,Normal,53,Normal,Organised,58,Medium,59,Press,61,Normal,Cover
9827,201,201-300,Girondins de Bordeaux,BOR,204,59,2010-02-22 00:00:00,70,Fast,,Little,35,Mixed,Organised,70,Risky,50,Normal,70,Lots,Organised,55,Medium,70,Double,70,Wide,Offside Trap
9827,201,201-300,Girondins de Bordeaux,BOR,205,59,2011-02-22 00:00:00,50,Balanced,,Little,35,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover
9827,201,201-300,Girondins de Bordeaux,BOR,206,59,2012-02-22 00:00:00,49,Balanced,,Little,37,Mixed,Organised,49,Normal,64,Normal,51,Normal,Organised,44,Medium,46,Press,49,Normal,Cover
9827,201,201-300,Girondins de Bordeaux,BOR,207,59,2013-09-20 00:00:00,49,Balanced,,Little,37,Mixed,Organised,49,Normal,64,Normal,51,Normal,Organised,44,Medium,46,Press,49,Normal,Cover
9827,201,201-300,Girondins de Bordeaux,BOR,208,59,2014-09-19 00:00:00,38,Balanced,49.0,Normal,36,Mixed,Organised,49,Normal,55,Normal,51,Normal,Organised,37,Medium,33,Contain,49,Normal,Cover
9827,201,201-300,Girondins de Bordeaux,BOR,209,59,2015-09-10 00:00:00,51,Balanced,40.0,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover
10264,201,201-300,SC Braga,BRA,231,1896,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
10264,201,201-300,SC Braga,BRA,232,1896,2011-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,40,Medium,60,Press,50,Normal,Cover
10264,201,201-300,SC Braga,BRA,233,1896,2012-02-22 00:00:00,53,Balanced,,Little,46,Mixed,Organised,53,Normal,53,Normal,52,Normal,Organised,23,Deep,48,Press,39,Normal,Cover
10264,201,201-300,SC Braga,BRA,234,1896,2013-09-20 00:00:00,66,Balanced,,Little,54,Mixed,Organised,53,Normal,53,Normal,52,Normal,Organised,25,Deep,56,Press,39,Normal,Cover
10264,201,201-300,SC Braga,BRA,235,1896,2014-09-19 00:00:00,53,Balanced,35.0,Normal,55,Mixed,Organised,53,Normal,65,Normal,39,Normal,Organised,25,Deep,56,Press,39,Normal,Cover
10264,201,201-300,SC Braga,BRA,236,1896,2015-09-10 00:00:00,55,Balanced,35.0,Normal,55,Mixed,Organised,62,Normal,65,Normal,39,Normal,Organised,25,Deep,56,Press,39,Normal,Cover
8635,200,101-200,RSC Anderlecht,AND,46,229,2010-02-22 00:00:00,50,Balanced,,Little,35,Mixed,Organised,70,Risky,50,Normal,60,Normal,Organised,70,High,50,Press,70,Wide,Cover
8635,200,101-200,RSC Anderlecht,AND,47,229,2011-02-22 00:00:00,50,Balanced,,Little,52,Mixed,Free Form,70,Risky,50,Normal,60,Normal,Organised,70,High,50,Press,70,Wide,Offside Trap
8635,200,101-200,RSC Anderlecht,AND,48,229,2012-02-22 00:00:00,52,Balanced,,Little,41,Mixed,Organised,53,Normal,57,Normal,47,Normal,Organised,45,Medium,43,Press,52,Normal,Cover
8635,200,101-200,RSC Anderlecht,AND,49,229,2013-09-20 00:00:00,52,Balanced,,Little,41,Mixed,Organised,68,Risky,67,Lots,47,Normal,Organised,60,Medium,43,Press,65,Normal,Cover
8635,200,101-200,RSC Anderlecht,AND,50,229,2014-09-19 00:00:00,52,Balanced,46.0,Normal,51,Mixed,Organised,60,Normal,53,Normal,47,Normal,Organised,60,Medium,50,Press,65,Normal,Cover
8635,200,101-200,RSC Anderlecht,AND,51,229,2015-09-10 00:00:00,52,Balanced,46.0,Normal,51,Mixed,Organised,60,Normal,53,Normal,47,Normal,Organised,53,Medium,50,Press,61,Normal,Cover
10229,200,101-200,AZ,ALK,113,1906,2010-02-22 00:00:00,55,Balanced,,Little,45,Mixed,Organised,40,Normal,30,Little,60,Normal,Organised,30,Deep,30,Contain,50,Normal,Cover
10229,200,101-200,AZ,ALK,114,1906,2011-02-22 00:00:00,45,Balanced,,Little,31,Short,Organised,45,Normal,74,Lots,66,Normal,Organised,60,Medium,50,Press,65,Normal,Cover
10229,200,101-200,AZ,ALK,115,1906,2012-02-22 00:00:00,46,Balanced,,Little,36,Mixed,Organised,47,Normal,48,Normal,52,Normal,Organised,60,Medium,65,Press,59,Normal,Cover
10229,200,101-200,AZ,ALK,116,1906,2013-09-20 00:00:00,62,Balanced,,Little,40,Mixed,Organised,67,Risky,48,Normal,52,Normal,Organised,50,Medium,65,Press,59,Normal,Cover
10229,200,101-200,AZ,ALK,117,1906,2014-09-19 00:00:00,52,Balanced,38.0,Normal,46,Mixed,Organised,60,Normal,56,Normal,52,Normal,Free Form,50,Medium,61,Press,55,Normal,Cover
10229,200,101-200,AZ,ALK,118,1906,2015-09-10 00:00:00,50,Balanced,46.0,Normal,58,Mixed,Organised,67,Risky,56,Normal,50,Normal,Organised,50,Medium,61,Press,55,Normal,Cover
8485,195,101-200,Aberdeen,ABE,4,77,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
8485,195,101-200,Aberdeen,ABE,5,77,2011-02-22 00:00:00,47,Balanced,,Little,52,Mixed,Organised,53,Normal,48,Normal,52,Normal,Organised,47,Medium,47,Press,52,Normal,Cover
8485,195,101-200,Aberdeen,ABE,6,77,2012-02-22 00:00:00,58,Balanced,,Little,62,Mixed,Organised,45,Normal,70,Lots,55,Normal,Organised,40,Medium,40,Press,60,Normal,Cover
8485,195,101-200,Aberdeen,ABE,7,77,2013-09-20 00:00:00,62,Balanced,,Little,45,Mixed,Organised,40,Normal,50,Normal,55,Normal,Organised,42,Medium,42,Press,60,Normal,Cover
8485,195,101-200,Aberdeen,ABE,8,77,2014-09-19 00:00:00,58,Balanced,64.0,Normal,62,Mixed,Organised,56,Normal,68,Lots,57,Normal,Organised,41,Medium,42,Press,60,Normal,Cover
8485,195,101-200,Aberdeen,ABE,9,77,2015-09-10 00:00:00,59,Balanced,64.0,Normal,53,Mixed,Organised,51,Normal,72,Lots,63,Normal,Free Form,49,Medium,45,Press,63,Normal,Cover
8543,189,101-200,Lazio,LAZ,676,46,2010-02-22 00:00:00,60,Balanced,,Little,50,Mixed,Organised,50,Normal,40,Normal,70,Lots,Organised,55,Medium,50,Press,70,Wide,Cover
8543,189,101-200,Lazio,LAZ,677,46,2011-02-22 00:00:00,60,Balanced,,Little,35,Mixed,Free Form,50,Normal,35,Normal,51,Normal,Organised,45,Medium,50,Press,35,Normal,Cover
8543,189,101-200,Lazio,LAZ,678,46,2012-02-22 00:00:00,45,Balanced,,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover
8543,189,101-200,Lazio,LAZ,679,46,2013-09-20 00:00:00,51,Balanced,,Little,54,Mixed,Organised,68,Risky,52,Normal,69,Lots,Free Form,59,Medium,53,Press,54,Normal,Cover
8543,189,101-200,Lazio,LAZ,680,46,2014-09-19 00:00:00,49,Balanced,69.0,Lots,54,Mixed,Organised,68,Risky,63,Normal,69,Lots,Organised,59,Medium,53,Press,54,Normal,Cover
8543,189,101-200,Lazio,LAZ,681,46,2015-09-10 00:00:00,68,Fast,65.0,Normal,55,Mixed,Organised,68,Risky,80,Lots,72,Lots,Free Form,59,Medium,66,Press,65,Normal,Cover
10189,188,101-200,FC Schalke 04,S04,1148,34,2010-02-22 00:00:00,65,Balanced,,Little,55,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,70,High,45,Press,70,Wide,Cover
10189,188,101-200,FC Schalke 04,S04,1149,34,2011-02-22 00:00:00,63,Balanced,,Little,57,Mixed,Organised,55,Normal,70,Lots,62,Normal,Organised,37,Medium,67,Double,38,Normal,Cover
10189,188,101-200,FC Schalke 04,S04,1150,34,2012-02-22 00:00:00,50,Balanced,,Little,36,Mixed,Organised,59,Normal,52,Normal,56,Normal,Organised,43,Medium,44,Press,53,Normal,Cover
10189,188,101-200,FC Schalke 04,S04,1151,34,2013-09-20 00:00:00,60,Balanced,,Little,47,Mixed,Organised,62,Normal,54,Normal,52,Normal,Organised,45,Medium,58,Press,42,Normal,Cover
10189,188,101-200,FC Schalke 04,S04,1152,34,2014-09-19 00:00:00,39,Balanced,54.0,Normal,45,Mixed,Organised,42,Normal,56,Normal,41,Normal,Organised,51,Medium,51,Press,40,Normal,Cover
10189,188,101-200,FC Schalke 04,S04,1153,34,2015-09-10 00:00:00,58,Balanced,43.0,Normal,42,Mixed,Organised,64,Normal,61,Normal,37,Normal,Organised,55,Medium,59,Press,56,Normal,Cover
8668,187,101-200,Everton,EVE,405,7,2010-02-22 00:00:00,60,Balanced,,Little,65,Mixed,Organised,60,Normal,70,Lots,45,Normal,Organised,40,Medium,70,Double,40,Normal,Cover
8668,187,101-200,Everton,EVE,406,7,2011-02-22 00:00:00,60,Balanced,,Little,50,Mixed,Organised,55,Normal,70,Lots,55,Normal,Organised,55,Medium,65,Press,60,Normal,Cover
8668,187,101-200,Everton,EVE,407,7,2012-02-22 00:00:00,56,Balanced,,Little,56,Mixed,Organised,48,Normal,57,Normal,56,Normal,Organised,50,Medium,50,Press,60,Normal,Cover
8668,187,101-200,Everton,EVE,408,7,2013-09-20 00:00:00,58,Balanced,,Little,62,Mixed,Organised,48,Normal,59,Normal,32,Little,Organised,41,Medium,44,Press,59,Normal,Cover
8668,187,101-200,Everton,EVE,409,7,2014-09-19 00:00:00,61,Balanced,34.0,Normal,42,Mixed,Organised,39,Normal,59,Normal,48,Normal,Organised,52,Medium,58,Press,60,Normal,Cover
8668,187,101-200,Everton,EVE,410,7,2015-09-10 00:00:00,43,Balanced,45.0,Normal,40,Mixed,Organised,39,Normal,33,Little,63,Normal,Organised,52,Medium,58,Press,59,Normal,Cover
8342,184,101-200,Club Brugge KV,CLB,319,231,2010-02-22 00:00:00,35,Balanced,,Little,40,Mixed,Organised,45,Normal,50,Normal,45,Normal,Organised,60,Medium,70,Double,70,Wide,Cover
8342,184,101-200,Club Brugge KV,CLB,320,231,2011-02-22 00:00:00,67,Fast,,Little,47,Mixed,Free Form,68,Risky,49,Normal,53,Normal,Free Form,57,Medium,44,Press,47,Normal,Cover
8342,184,101-200,Club Brugge KV,CLB,321,231,2012-02-22 00:00:00,64,Balanced,,Little,54,Mixed,Organised,48,Normal,61,Normal,47,Normal,Organised,60,Medium,50,Press,52,Normal,Cover
8342,184,101-200,Club Brugge KV,CLB,322,231,2013-09-20 00:00:00,45,Balanced,,Little,48,Mixed,Organised,48,Normal,61,Normal,47,Normal,Organised,43,Medium,59,Press,45,Normal,Cover
8342,184,101-200,Club Brugge KV,CLB,323,231,2014-09-19 00:00:00,42,Balanced,52.0,Normal,45,Mixed,Organised,42,Normal,57,Normal,47,Normal,Organised,51,Medium,50,Press,57,Normal,Cover
8342,184,101-200,Club Brugge KV,CLB,324,231,2015-09-10 00:00:00,42,Balanced,52.0,Normal,45,Mixed,Organised,42,Normal,57,Normal,47,Normal,Organised,51,Medium,50,Press,57,Normal,Cover
9853,178,101-200,AS Saint-Étienne,ETI,1119,1819,2010-02-22 00:00:00,65,Balanced,,Little,65,Mixed,Organised,55,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
9853,178,101-200,AS Saint-Étienne,ETI,1120,1819,2011-02-22 00:00:00,65,Balanced,,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,35,Medium,45,Press,65,Normal,Cover
9853,178,101-200,AS Saint-Étienne,ETI,1121,1819,2012-02-22 00:00:00,49,Balanced,,Little,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover
9853,178,101-200,AS Saint-Étienne,ETI,1122,1819,2013-09-20 00:00:00,49,Balanced,,Little,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover
9853,178,101-200,AS Saint-Étienne,ETI,1123,1819,2014-09-19 00:00:00,58,Balanced,55.0,Normal,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover
9853,178,101-200,AS Saint-Étienne,ETI,1124,1819,2015-09-10 00:00:00,58,Balanced,55.0,Normal,52,Mixed,Organised,48,Normal,64,Normal,52,Normal,Organised,48,Medium,51,Press,49,Normal,Cover
9938,177,101-200,Dundee United,DUU,359,181,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,65,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
9938,177,101-200,Dundee United,DUU,360,181,2011-02-22 00:00:00,68,Fast,,Little,53,Mixed,Organised,67,Risky,53,Normal,67,Lots,Organised,57,Medium,57,Press,63,Normal,Cover
9938,177,101-200,Dundee United,DUU,361,181,2012-02-22 00:00:00,60,Balanced,,Little,60,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,40,Medium,38,Press,52,Normal,Cover
